;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;ID;Nombre;RUT;Tipo;Tipo Entidad;F. Creacion;Actividades;CÃ³digos;MCC;Industria SII;Categoria Tramo Ventas;Ventas;Empleados;Region;Deuda Directa vigente;Deuda Directa morosa;Deuda Directa vencida;Deuda Directa consumo;Deuda Directa de credito;Deuda Directa de hipoteca;Deuda Directa financiera;Deuda Directa de operacion de pacto;Deuda Directa comercial;Deuda Directa castigada;Deuda Indirecta vigente;Deuda Indirecta vencida;Deuda Indirecta castigada;Deuda Leasing vigente;Deuda Leasing morosa;Deuda Linea credito;Deuda Credito contingente;Monex vigente;Monex vencido;B. concursal;B. concursal monto;B. concursal 12m;B. concursal 12m monto;Tiene B. concursal 12m;Tiene B. concursal;B. laboral;B. laboral monto;B. laboral 12m;B. laboral 12m monto;Tiene B. laboral 12m;Tiene B. laboral;B. comercial;B. comercial monto;B. comercial 12m;B. comercial 12m monto;Tiene B. comercial 12m;Tiene B. comercial;B. INFOCOM;B. INFOCOM monto;B. INFOCOM 12m;B. INFOCOM 12m monto;Tiene B. INFOCOM 12m;Tiene B. INFOCOM;Causas legales;Causas legales en contra;Causas legales a favor;Causas legales no aplicable;Causas legales rol desconocido;Causas legales activas;Causas legales activas en contra;Causas legales activas a favor;Causas legales activas no aplicable;Causas legales activas rol desconocido
;2804014453;OlivÃ¡rez y Jaime;86361846;Empresa;cl_registral;2023-04-18;OTRAS ACTIVIDADES DE VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS;471990;TIENDAS NO CLASIFICADAS;;Sin InformaciÃ³n;-;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;4233811918;Ocampo, Alejandro y Puga Asociados;36877444;Empresa;cl_registral;2023-04-18;VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES|VENTA AL POR MAYOR NO ESPECIALIZADA;464907|469000;PRODUCTOS FARMACEUTICOS|OPERADORES MAYORISTAS;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";2do Rango Mediana Empresa;50000-100000 UF;5;I REGION DE TARAPACA;161920000;0;0;0;0;0;0;0;161920000;0;222067000;0;0;0;0;22389000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;6;4;2;0;0;0;0;0;0;0
;3825822295;Cano S.A.;62357343;Empresa;cl_registral;2023-04-18;VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES|VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO N.C.P.|VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETE|VENTA AL POR MAYOR NO ESPECIALIZADA|VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA Y MATERIALES DE CONSTRUC|VENTA AL POR MENOR DE OTROS ARTICULOS Y EQUIPOS DE DEPORTE N.C.P.;453000|465909|466302|469000|475201|476309;SERVICIOS ESPECIALIZADOS AUTOMOTRICES|ARTICULOS NO PERECEDEROS|MATERIALES DE CONSTRUCCION|OPERADORES MAYORISTAS|OTROS ABASTECIMIENTO DE INSUMO Y MAT. PRIMA|ARTICULOS PARA DEPORTE Y CAMPING;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";2do Rango Gran Empresa;200000-600000 UF;84;I REGION DE TARAPACA;3969575000;0;0;0;0;0;0;0;3969575000;0;913703000;0;0;0;0;106828000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;10;9;1;0;0;0;0;0;0;0
;3670199579;BenavÃ­dez e Hijos;47651818;Empresa;cl_eud;2023-04-18;ACTIVIDADES DE AGENTES Y CORREDORES DE SEGUROS|ACTIVIDADES DE CONSULTORIA DE GESTION;662200|702000;CORREDORES SEGUROS|CONSULTORAS;ACTIVIDADES FINANCIERAS Y DE SEGUROS;1er Rango Micro Empresa;0-200 UF;0;XIII REGION METROPOLITANA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;3998204577;Coronado, Solorzano y Ferrer Asociados;15260282;Empresa;cl_eud;2023-04-18;SEGUROS DE VIDA|SEGUROS GENERALES, EXCEPTO ACTIVIDADES DE ISAPRES|ACTIVIDADES DE AGENTES Y CORREDORES DE SEGUROS|OTRAS ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SEGUROS Y FONDOS DE;651100|651210|662200|662900;SEGUROS DE VIDA|SEGUROS GENERALES|CORREDORES SEGUROS|TITULOS VALORESÃ¢â‚¬â€CORREDORES/DISTRIBUIDORES;ACTIVIDADES FINANCIERAS Y DE SEGUROS;3ro Rango Micro Empresa;600-2400 UF;1;XIII REGION METROPOLITANA;41000;0;0;0;0;0;0;0;41000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;7519293730;Banda e Hijos;92701522;Empresa;cl_eud;2023-04-18;CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|ASESORIA Y GESTION EN LA COMPRA O VENTA DE PEQUEÃ‘AS Y MEDIANAS EMPRESA;429000|749001;CONTRATISTAS DE CONCRETO|SERVICIOS VARIOS;;Sin InformaciÃ³n;-;;;10821000;753000;853000;0;0;0;0;0;12427000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;6;1144702;6;1144702;true;true;0;0;0;0;false;false;2;2;0;0;0;0;0;0;0;0
;1690133089;Carbajal S.A.;65388232;Empresa;cl_registral;2023-04-18;CRIA DE AVES DE CORRAL PARA LA PRODUCCION DE CARNE|CRIA DE AVES DE CORRAL PARA LA PRODUCCION DE HUEVOS;014601|014602;|;AGRICULTURA, GANADERIA, SILVICULTURA Y PESCA;2do Rango Mediana Empresa;50000-100000 UF;37;V REGION VALPARAISO;1327934000;0;0;0;0;0;0;0;1327934000;0;0;0;0;0;0;25000000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;5;2;3;0;0;0;0;0;0;0
;6041928676;Mares Ybarra Hermanos;45303024;Empresa;cl_eud;2023-04-18;VENTA AL POR MENOR EN COMERCIOS DE VESTUARIO Y PRODUCTOS PARA EL HOGAR|OTRAS ACTIVIDADES DE VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS|VENTA AL POR MENOR DE TELAS, LANAS, HILOS Y SIMILARES EN COMERCIOS ESP|VENTA AL POR MENOR DE APARATOS ELECTRICOS, TEXTILES PARA EL HOGAR Y OT|VENTA AL POR MENOR DE JUEGOS Y JUGUETES EN COMERCIOS ESPECIALIZADOS|VENTA AL POR MENOR DE PRENDAS Y ACCESORIOS DE VESTIR EN COMERCIOS ESPE|VENTA AL POR MENOR DE ROPA USADA EN COMERCIOS;471910|471990|475100|475909|476400|477102|477402;GRANDES TIENDAS - POR DEPARTAMENTO|TIENDAS NO CLASIFICADAS|TIENDA DE TELAS Y SUMINISTROS|TIENDA DE ELECTRODOMESTICOS Y ELECTRONICOS|JUGUETERIAS|UNIFORMES MAYORISTA|TIENDAS DE ROPA USADA;;Sin InformaciÃ³n;-;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;4299861781;Alcaraz, Ceballos y GonzÃ¡lez Asociados;80954672;Empresa;cl_eud;2023-04-18;CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCION|EMPRESAS DE SERVICIOS DE INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTOR|ALQUILER DE OTROS TIPOS DE MAQUINARIAS Y EQUIPOS SIN OPERARIO N.C.P.;429000|439000|711002|773009;CONTRATISTAS DE CONCRETO|OTROS CONTRATISTAS|OFICINAS DE INGENIERIA|ARRIENDO DE EQUIPOS;CONSTRUCCION;3er Rango PequeÃ±a Empresa;10000-25000 UF;17;VI REGION DEL LIBERTADOR GENERAL BERNARDO OHIGGINS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;1;206618;1;206618;true;true;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;7454327151;Almanza y Lozano;34413927;Empresa;cl_eud;2023-04-18;VENTA AL POR MAYOR DE ARTICULOS ELECTRICOS Y ELECTRONICOS PARA EL HOGA|VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS N.C.P.|VENTA AL POR MENOR DE JUEGOS Y JUGUETES EN COMERCIOS ESPECIALIZADOS;464902|464909|476400;ARTICULOS, SISTEMAS ELECTRICOS Y ELECTRONICOS|ARTICULOS NO PERECEDEROS|JUGUETERIAS;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";1er Rango PequeÃ±a Empresa;2400-5000 UF;0;I REGION DE TARAPACA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;7389092938;Alvarez Hermanos;41730403;Empresa;cl_eud;2023-04-18;VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES;453000;SERVICIOS ESPECIALIZADOS AUTOMOTRICES;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";2do Rango PequeÃ±a Empresa;5000-10000 UF;1;I REGION DE TARAPACA;88136000;0;0;0;0;0;0;0;88136000;0;0;0;0;0;0;6079000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;8576542953;CervÃ¡ntez y Moya;86796504;Empresa;cl_eud;2023-04-18;OTRAS ACTIVIDADES DE TECNOLOGIA DE LA INFORMACION Y DE SERVICIOS INFOR|OTRAS ACTIVIDADES DE SERVICIOS DE INFORMACION N.C.P.|ACTIVIDADES DE CONSULTORIA DE GESTION;620900|639900|702000;FABRICACION Y ARMADO COMPUTADORES|FABRICACION Y ARMADO COMPUTADORES|CONSULTORAS;INFORMACION Y COMUNICACIONES;Sin InformaciÃ³n;-;0;V REGION VALPARAISO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;1068276757;MacÃ­as y Solorzano;84767610;Empresa;cl_registral;2023-04-18;GENERACION DE ENERGIA ELECTRICA EN OTRAS CENTRALES N.C.P.|DISTRIBUCION DE ENERGIA ELECTRICA;351019|351030;GENERACION ELECTRICA|ELECTRICAS;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO;3ro Rango Micro Empresa;600-2400 UF;0;XIII REGION METROPOLITANA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;3;0;3;0;0;3;0;3;0;0
;8306946772;MatÃ­as, Duran y CalderÃ³n Asociados;73639917;Empresa;cl_registral;2023-04-18;VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS N.C.P.|VENTA AL POR MENOR DE APARATOS ELECTRICOS, TEXTILES PARA EL HOGAR Y OT|REPARACION DE APARATOS DE USO DOMESTICO, EQUIPO DOMESTICO Y DE JARDINE|REPARACION DE MUEBLES Y ACCESORIOS DOMESTICOS;464909|475909|952200|952400;ARTICULOS NO PERECEDEROS|TIENDA DE ELECTRODOMESTICOS Y ELECTRONICOS|REPARACION DE ELECTRODOMESTICOS|REPARACION DE MUEBLES;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";1er Rango Gran Empresa;100000-200000 UF;5;XIII REGION METROPOLITANA;6000;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;4632332465;Osorio NevÃ¡rez e Hijos;21982204;Empresa;cl_registral;2023-04-18;SERVICIOS IMPUTADOS DE ALQUILER DE VIVIENDAS;681020;CORREDORES DE PROPIEDADES;ACTIVIDADES INMOBILIARIAS;2do Rango PequeÃ±a Empresa;5000-10000 UF;0;XIII REGION METROPOLITANA;2941111000;0;0;0;0;0;0;0;2941111000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;4909404514;Ãvila e Hijos;96144843;Empresa;cl_eud;2023-04-18;ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS N.C.P.|VENTA AL POR MAYOR DE HUEVOS, LACTEOS, ABARROTES Y DE OTROS ALIMENTOS|VENTA AL POR MENOR EN COMERCIOS DE ALIMENTOS, BEBIDAS O TABACO (SUPERM|VENTA AL POR MENOR EN COMERCIOS DE VESTUARIO Y PRODUCTOS PARA EL HOGAR|VENTA AL POR MENOR DE APARATOS ELECTRICOS, TEXTILES PARA EL HOGAR Y OT;107909|463019|471100|471910|475909;OTROS PROFESIONALES|OPERADORES MAYORISTAS|MINIMARKET-ALMACEN|GRANDES TIENDAS - POR DEPARTAMENTO|TIENDA DE ELECTRODOMESTICOS Y ELECTRONICOS;INDUSTRIA MANUFACTURERA;Sin InformaciÃ³n;-;0;XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA;677203000;0;0;0;0;0;0;0;677203000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;1821179946;Anguiano Montoya S.A.;22945604;Empresa;cl_eud;2023-04-18;VENTA AL POR MAYOR DE BEBIDAS ALCOHOLICAS Y NO ALCOHOLICAS|VENTA AL POR MAYOR DE ARTICULOS ELECTRICOS Y ELECTRONICOS PARA EL HOGA|VENTA AL POR MAYOR DE EQUIPO, PARTES Y PIEZAS ELECTRONICOS Y DE TELECO|VENTA AL POR MENOR DE BEBIDAS ALCOHOLICAS Y NO ALCOHOLICAS EN COMERCIO;463020|464902|465200|472200;OPERADORES MAYORISTAS|ARTICULOS, SISTEMAS ELECTRICOS Y ELECTRONICOS|ARTICULOS, SISTEMAS ELECTRICOS Y ELECTRONICOS|BOTILLERIAS;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";2do Rango PequeÃ±a Empresa;5000-10000 UF;0;I REGION DE TARAPACA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;2;130500;2;130500;true;true;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;7257597433;Arguello Delarosa S.A.;66614754;Empresa;cl_eud;2023-04-18;VENTA AL POR MAYOR DE ARTICULOS ELECTRICOS Y ELECTRONICOS PARA EL HOGA;464902;ARTICULOS, SISTEMAS ELECTRICOS Y ELECTRONICOS;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";3er Rango PequeÃ±a Empresa;10000-25000 UF;2;I REGION DE TARAPACA;73000;0;0;0;0;0;0;0;73000;0;0;0;0;0;0;1426000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;2964433883;Ontiveros, Aguayo y VelÃ¡zquez Asociados;99334876;Empresa;cl_eud;2023-04-18;EXTRACCION DE PIEDRA, ARENA Y ARCILLA|FABRICACION DE ARTICULOS DE HORMIGON, CEMENTO Y YESO|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL;081000|239500|429000;|MATERIALES DE CONSTRUCCION|CONTRATISTAS DE CONCRETO;INDUSTRIA MANUFACTURERA;1er Rango PequeÃ±a Empresa;2400-5000 UF;7;XI REGION AYSEN DEL GENERAL CARLOS IBAEZ DEL CAMPO;98141000;0;0;0;0;0;0;0;98141000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;2;0;2;0;0;2;0;2;0;0
;3511986469;Padilla y Fonseca;38006130;Empresa;cl_eud;2023-04-18;ACTIVIDADES DE SERVICIOS VINCULADAS AL TRANSPORTE TERRESTRE N.C.P.|OTRAS ACTIVIDADES DE APOYO AL TRANSPORTE N.C.P.;522190|522990;AGENCIAS DE TRANSPORTE|CONCESIONARIOS DE CARRETERAS;TRANSPORTE Y ALMACENAMIENTO;2do Rango PequeÃ±a Empresa;5000-10000 UF;1;XIII REGION METROPOLITANA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;1237806128;Calvillo, Ozuna y GastÃ©lum Asociados;38913427;Empresa;cl_registral;2023-04-18;VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETE|VENTA AL POR MAYOR NO ESPECIALIZADA|VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA Y MATERIALES DE CONSTRUC;466302|469000|475201;MATERIALES DE CONSTRUCCION|OPERADORES MAYORISTAS|OTROS ABASTECIMIENTO DE INSUMO Y MAT. PRIMA;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";Sin InformaciÃ³n;-;0;I REGION DE TARAPACA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;9123706149;Arenas y Salazar;39468255;Empresa;cl_registral;2023-04-18;ACTIVIDADES DE AGENTES Y CORREDORES DE SEGUROS;662200;CORREDORES SEGUROS;;Sin InformaciÃ³n;-;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;8979872925;Portillo y Borrego;12707749;Empresa;cl_registral;2023-04-18;VENTA AL POR MENOR DE COMPUTADORES, EQUIPO PERIFERICO, PROGRAMAS INFOR|VENTA AL POR MENOR POR COMISIONISTAS (NO DEPENDIENTES DE COMERCIOS)|ACTIVIDADES DE CONSULTORIA DE INFORMATICA Y DE GESTION DE INSTALACIONE;474100|479903|620200;EQUIPOS COMPUTACIONALES Y ACCESORIOS|VENTA POR CATALOGO|SERVICIOS INTERNET;INFORMACION Y COMUNICACIONES;3ro Rango Micro Empresa;600-2400 UF;11;XIII REGION METROPOLITANA;1471000;0;0;0;0;0;0;0;1471000;0;0;0;0;0;0;1501000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;5394850909;SÃ¡enz, Salgado y LeÃ³n Asociados;73308122;Empresa;cl_registral;2023-04-18;VENTA AL POR MENOR POR COMISIONISTAS (NO DEPENDIENTES DE COMERCIOS)|ACTIVIDADES DE SERVICIOS VINCULADAS AL TRANSPORTE TERRESTRE N.C.P.|FONDOS Y SOCIEDADES DE INVERSION Y ENTIDADES FINANCIERAS SIMILARES;479903|522190|643000;VENTA POR CATALOGO|AGENCIAS DE TRANSPORTE|OTROS PROFESIONALES;TRANSPORTE Y ALMACENAMIENTO;Sin InformaciÃ³n;-;0;V REGION VALPARAISO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;1623615623;Arenas Hermanos;11706593;Empresa;cl_eud;2023-04-18;VENTA AL POR MENOR DE VEHICULOS AUTOMOTORES NUEVOS O USADOS (INCLUYE C|VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES|VENTA AL POR MENOR POR CORREO, POR INTERNET Y VIA TELEFONICA;451002|453000|479100;COMPRA VENTA DE AUTOS|SERVICIOS ESPECIALIZADOS AUTOMOTRICES|TELEMARKETING;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";Sin InformaciÃ³n;-;0;XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA;815000;1861000;0;0;0;0;0;0;2676000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;9352084739;Tello, Porras y PeÃ±a Asociados;66164433;Empresa;cl_registral;2023-04-18;CONSTRUCCION DE EDIFICIOS PARA USO RESIDENCIAL|ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCION O POR;410010|682000;OTROS CONTRATISTAS GENERALES|INMOBILIARIAS;ACTIVIDADES INMOBILIARIAS;1er Rango PequeÃ±a Empresa;2400-5000 UF;0;XIII REGION METROPOLITANA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;4630665524;Quintanilla Luna S.L.;39853993;Empresa;cl_registral;2023-04-18;REPARACION DE OTROS TIPOS DE EQUIPO|VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO N.C.P.|VENTA AL POR MENOR DE ARTICULOS ORTOPEDICOS EN COMERCIOS ESPECIALIZADO|VENTA AL POR MENOR POR CORREO, POR INTERNET Y VIA TELEFONICA|OTRAS ACTIVIDADES DE APOYO AL TRANSPORTE N.C.P.|OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS N.C.P.;331900|465909|477202|479100|522990|749009;REPARACIONES|ARTICULOS NO PERECEDEROS|VENTA ARTICULOS ORTOPEDICOS|TELEMARKETING|CONCESIONARIOS DE CARRETERAS|OTROS SERVICIOS PROFESIONALES;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";1er Rango Gran Empresa;100000-200000 UF;16;XIII REGION METROPOLITANA;330400000;0;0;0;0;0;0;0;330400000;0;0;0;0;0;0;12390000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;1;1;0;0;0;0;0;0;0;0
;6022391285;TÃ³rrez Camarillo S.L.;85113218;Empresa;cl_registral;2023-04-18;VENTA AL POR MAYOR DE ARTICULOS ELECTRICOS Y ELECTRONICOS PARA EL HOGA|VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, DE TOCADOR Y COSMETICOS|VENTA AL POR MAYOR DE INSTRUMENTOS CIENTIFICOS Y QUIRURGICOS|VENTA AL POR MAYOR DE COMPUTADORES, EQUIPO PERIFERICO Y PROGRAMAS INFO|VENTA AL POR MENOR DE JUEGOS Y JUGUETES EN COMERCIOS ESPECIALIZADOS;464902|464903|464908|465100|476400;ARTICULOS, SISTEMAS ELECTRICOS Y ELECTRONICOS|ARTICULOS NO PERECEDEROS|OTROS DEL RUBRO SALUD - INSTRUMENTOS|FABRICACION Y ARMADO COMPUTADORES MAYORISTA|JUGUETERIAS;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";3er Rango PequeÃ±a Empresa;10000-25000 UF;1;I REGION DE TARAPACA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;6368579914;Lucero, NevÃ¡rez y Casares Asociados;41429278;Empresa;cl_registral;2023-04-18;VENTA AL POR MAYOR NO ESPECIALIZADA|VENTA AL POR MENOR POR CORREO, POR INTERNET Y VIA TELEFONICA;469000|479100;OPERADORES MAYORISTAS|TELEMARKETING;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";1er Rango PequeÃ±a Empresa;2400-5000 UF;3;I REGION DE TARAPACA;35813000;755000;0;0;0;0;0;0;36568000;0;0;0;0;0;0;1653000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;1;959;1;959;true;true;0;0;0;0;false;false;3;3;0;0;0;0;0;0;0;0
;3601558669;Ulloa Hidalgo Hermanos;50015064;Empresa;cl_eud;2023-04-18;CONSTRUCCION DE EDIFICIOS PARA USO RESIDENCIAL|TERMINACION Y ACABADO DE EDIFICIOS;410010|433000;OTROS CONTRATISTAS GENERALES|OTROS CONTRATISTAS GENERALES;CONSTRUCCION;1er Rango PequeÃ±a Empresa;2400-5000 UF;0;II REGION DE ANTOFAGASTA;6000000;0;0;0;0;0;0;0;6000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;3;3;0;0;0;0;0;0;0;0
;6044913592;Baeza y Medrano;57702414;Empresa;cl_eud;2023-04-18;VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES|VENTA AL POR MENOR DE VEHICULOS AUTOMOTORES NUEVOS O USADOS (INCLUYE C|VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES|VENTA AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CALZADO|VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS N.C.P.|VENTA AL POR MENOR DE OTROS ARTICULOS Y EQUIPOS DE DEPORTE N.C.P.;451001|451002|453000|464100|464909|476309;COMPRA VENTA DE AUTOS|COMPRA VENTA DE AUTOS|SERVICIOS ESPECIALIZADOS AUTOMOTRICES|ARTICULOS NO PERECEDEROS|ARTICULOS NO PERECEDEROS|ARTICULOS PARA DEPORTE Y CAMPING;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";Sin InformaciÃ³n;-;0;I REGION DE TARAPACA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
